NCBI_SRA_Run_ID	GOLD_Project_ID	Type	Assembly_Method	Collection_Date	Instrument	JGI_Contigs_Link	JGI_Project_ID	JGI_Sample_ID	JGI_Sequencing_Project_ID	JGI_Sequencing_Project_Name	Latitude_and_Longitude	NCBI_BioProject_Accession	NCBI_BioSample_Accession	NCBI_Project_ID	NCBI_SRA_Sample_ID	Sample_Name	Sequencing_Run_Mode	Total_Bases	Volume_Seawater_Filtered	env_biome	env_feature	env_material	geo_loc_name	lat	lon
SRR8379234	Gp0358379	16S Ribosomal iTag		2016-11-09	Illumina MiSeq		1190880	178344	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511190	SAMN10636909	511190	SRP174707	56_S	2x301	62297368	174.4	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379237	Gp0358380	16S Ribosomal iTag		2016-11-06	Illumina MiSeq		1190880	178345	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511191	SAMN10636907	511191	SRP174704	57_S	2x301	97596240	550	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379236	Gp0358381	16S Ribosomal iTag		2016-11-04	Illumina MiSeq		1190880	178346	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511192	SAMN10636602	511192	SRP174705	58_S	2x301	84473242	400	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379238	Gp0358382	16S Ribosomal iTag		2016-10-21	Illumina MiSeq		1190880	178347	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511193	SAMN10636681	511193	SRP174703	59_S	2x301	80643318	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379245	Gp0358383	16S Ribosomal iTag		2016-11-12	Illumina MiSeq		1190880	178348	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511194	SAMN10636622	511194	SRP174695	60_S	2x301	69084316	475	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379252	Gp0358384	16S Ribosomal iTag		2016-10-31	Illumina MiSeq		1190880	178349	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511195	SAMN10636905	511195	SRP174689	61_S	2x301	84761600	290	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379253	Gp0358385	16S Ribosomal iTag		2016-10-28	Illumina MiSeq		1190880	178350	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511196	SAMN10636621	511196	SRP174688	62_S	2x301	71817998	250	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379192	Gp0358387	16S Ribosomal iTag		2016-10-24	Illumina MiSeq		1190880	178351	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511197	SAMN10636903	511197	SRP174749	63_S	2x301	54614042	250	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379191	Gp0358388	16S Ribosomal iTag		2016-10-05	Illumina MiSeq		1190880	178352	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511198	SAMN10637058	511198	SRP174750	64_S	2x301	57253812	199.2	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379190	Gp0358389	16S Ribosomal iTag		2016-11-02	Illumina MiSeq		1190880	178353	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511199	SAMN10636682	511199	SRP174751	65_S	2x301	91420924	400	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379189	Gp0358390	16S Ribosomal iTag		2016-10-03	Illumina MiSeq		1190880	178354	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511200	SAMN10636901	511200	SRP174752	66_S	2x301	53405226	250	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379242	Gp0358391	16S Ribosomal iTag		2016-11-15	Illumina MiSeq		1190880	178355	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511201	SAMN10637059	511201	SRP174698	67_S	2x301	85830150	1000	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379250	Gp0358392	16S Ribosomal iTag		2016-11-07	Illumina MiSeq		1190880	178356	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511202	SAMN10636620	511202	SRP174692	68_S	2x301	69421436	575	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379251	Gp0358393	16S Ribosomal iTag		2016-10-07	Illumina MiSeq		1190880	178357	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511203	SAMN10636683	511203	SRP174690	70_S	2x301	77110180	207.5	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379248	Gp0358394	16S Ribosomal iTag		2016-10-18	Illumina MiSeq		1190880	178358	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511204	SAMN10636899	511204	SRP174693	71_S	2x301	72771566	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379249	Gp0358395	16S Ribosomal iTag		2016-11-16	Illumina MiSeq		1190880	178359	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511205	SAMN10636897	511205	SRP174691	73_S	2x301	58997806	1000	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379246	Gp0358396	16S Ribosomal iTag		2016-11-11	Illumina MiSeq		1190880	178360	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511206	SAMN10636895	511206	SRP174696	74_S	2x301	61698378	425	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379247	Gp0358397	16S Ribosomal iTag		2016-11-14	Illumina MiSeq		1190880	178361	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511242	SAMN10636671	511242	SRP174694	75_S	2x301	94110660	825	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379244	Gp0358398	16S Ribosomal iTag		2016-11-10	Illumina MiSeq		1190880	178362	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511243	SAMN10636893	511243	SRP174697	76_S	2x301	81985176	350	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379198	Gp0358399	16S Ribosomal iTag		2016-10-07	Illumina MiSeq		1190880	178363	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511244	SAMN10636611	511244	SRP174743	77_S	2x301	95181618	201.5	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379197	Gp0358400	16S Ribosomal iTag		2016-09-26	Illumina MiSeq		1190880	178364	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511245	SAMN10636619	511245	SRP174744	78_S	2x301	61418448	92.5	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379196	Gp0358401	16S Ribosomal iTag		2016-11-07	Illumina MiSeq		1190880	178365	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511246	SAMN10636891	511246	SRP174746	79_S	2x301	100075276	550	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379195	Gp0358402	16S Ribosomal iTag		2016-10-11	Illumina MiSeq		1190880	178366	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511247	SAMN10636890	511247	SRP174745	80_S	2x301	57104516	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379201	Gp0358403	16S Ribosomal iTag		2016-10-11	Illumina MiSeq		1190880	178367	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511248	SAMN10636612	511248	SRP174739	81_S	2x301	62038508	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379200	Gp0358404	16S Ribosomal iTag		2016-10-10	Illumina MiSeq		1190880	178368	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511249	SAMN10636888	511249	SRP174741	82_S	2x301	34461490	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379199	Gp0358405	16S Ribosomal iTag		2016-10-11	Illumina MiSeq		1190880	178369	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511250	SAMN10636690	511250	SRP174742	84_S	2x301	92202922	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379184	Gp0358406	16S Ribosomal iTag		2016-10-13	Illumina MiSeq		1190880	178370	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511251	SAMN10636618	511251	SRP174757	85_S	2x301	84782670	100	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379185	Gp0358407	16S Ribosomal iTag		2016-11-05	Illumina MiSeq		1190880	178371	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511252	SAMN10636617	511252	SRP174755	89_S	2x301	62152286	575	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379186	Gp0358408	16S Ribosomal iTag		2016-11-08	Illumina MiSeq		1190880	178372	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511156	SAMN10637063	511156	SRP174756	90_S	2x301	37095842	175	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379187	Gp0358409	16S Ribosomal iTag		2016-11-11	Illumina MiSeq		1190880	178373	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511157	SAMN10636616	511157	SRP174754	91_S	2x301	76699014	475	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379188	Gp0358410	16S Ribosomal iTag		2016-09-26	Illumina MiSeq		1190880	178374	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511158	SAMN10636615	511158	SRP174753	1r_S	2x301	23979466	95.1	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379194	Gp0358412	16S Ribosomal iTag		2016-10-05	Illumina MiSeq		1190880	178375	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511159	SAMN10636685	511159	SRP174747	36r_S	2x301	29935654	200	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379193	Gp0358413	16S Ribosomal iTag		2016-11-02	Illumina MiSeq		1190880	178376	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511160	SAMN10636614	511160	SRP174748	48r_S	2x301	58653462	550	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379183	Gp0358414	16S Ribosomal iTag		2016-11-04	Illumina MiSeq		1190880	178377	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511161	SAMN10636613	511161	SRP174758	58r_S	2x301	371434	425	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
SRR8379207	Gp0358415	16S Ribosomal iTag		2016-11-15	Illumina MiSeq		1190880	178378	1190883	Bacterial community itags	36.835 N; 121.901 W	PRJNA511162	SAMN10637061	511162	SRP174734	125r_S	2x301	962598	950	ocean_biome	ocean	water	Monterey Bay; CA; USA	36.835	-121.901
